EnsemblGeneID	EntrezGeneID
ENSGALG00000026895	100858621
ENSGALG00000011353	100533999
ENSGALG00000004740	415422
ENSGALG00000018976	415423
ENSGALG00000004766	415424
ENSGALG00000011356	
ENSGALG00000010441	425050
ENSGALG00000010612	421478
ENSGALG00000010617	
ENSGALG00000010618	421480
ENSGALG00000011361	772289
ENSGALG00000002735	419899
ENSGALG00000011364	
ENSGALG00000010620	
ENSGALG00000002762	419900
ENSGALG00000011369	424721
ENSGALG00000010621	421482
ENSGALG00000011379	429117
ENSGALG00000010624	421483
ENSGALG00000011388	424723
ENSGALG00000011304	420655
ENSGALG00000010625	772291
ENSGALG00000004776	415425
ENSGALG00000011392	424725
ENSGALG00000011312	420656
ENSGALG00000010630	421484
ENSGALG00000011314	420657
ENSGALG00000011322	776071
ENSGALG00000010635	
ENSGALG00000010641	421485
ENSGALG00000002773	419901
ENSGALG00000010649	421487
ENSGALG00000010651	421488
ENSGALG00000002778	419902
ENSGALG00000029084	
ENSGALG00000020590	424726
ENSGALG00000002792	428271
ENSGALG00000010653	421489
ENSGALG00000010664	100859813
ENSGALG00000028017	421491
ENSGALG00000011405	
ENSGALG00000027247	428443
ENSGALG00000025811	420659
ENSGALG00000011428	
ENSGALG00000010671	421492
ENSGALG00000011439	420661
ENSGALG00000002802	419903
ENSGALG00000011442	396399
ENSGALG00000004788	
ENSGALG00000013294	414854
ENSGALG00000011447	100857134
ENSGALG00000013293	427523
ENSGALG00000002813	419904
ENSGALG00000027440	421493
ENSGALG00000020033	
ENSGALG00000010678	421494
ENSGALG00000010691	
ENSGALG00000004805	415594
ENSGALG00000010702	428579
ENSGALG00000020032	421496
ENSGALG00000010705	428580
ENSGALG00000011465	428444
ENSGALG00000010709	421497
ENSGALG00000010713	421498
ENSGALG00000010733	421499
ENSGALG00000010737	421501
ENSGALG00000010739	
ENSGALG00000010741	421504
ENSGALG00000010748	421505
ENSGALG00000010760	
ENSGALG00000010762	428582
ENSGALG00000011474	420663
ENSGALG00000010772	395620
ENSGALG00000010773	421507
ENSGALG00000010775	775973
ENSGALG00000010778	396364
ENSGALG00000010812	421508
ENSGALG00000014464	422069
ENSGALG00000014463	396263
ENSGALG00000011481	420664
ENSGALG00000000258	425734
ENSGALG00000014371	430948
ENSGALG00000014369	497625
ENSGALG00000002830	
ENSGALG00000010838	421509
ENSGALG00000010843	421511
ENSGALG00000020022	421512
ENSGALG00000011484	420665
ENSGALG00000010982	395531
ENSGALG00000010987	421514
ENSGALG00000011488	420666
ENSGALG00000011490	420667
ENSGALG00000011491	420668
ENSGALG00000011494	420669
ENSGALG00000025773	100858737
ENSGALG00000002840	419906
ENSGALG00000002848	396486
ENSGALG00000002860	768422
ENSGALG00000002870	
ENSGALG00000026536	419908
ENSGALG00000002881	419909
ENSGALG00000003149	419910
ENSGALG00000019622	428445
ENSGALG00000010986	771582
ENSGALG00000011498	420670
ENSGALG00000013952	430770
ENSGALG00000013950	
ENSGALG00000028090	420672
ENSGALG00000028090	100857244
ENSGALG00000002604	427092
ENSGALG00000014327	425840
ENSGALG00000014328	426311
ENSGALG00000021295	
ENSGALG00000004844	415430
ENSGALG00000011510	420673
ENSGALG00000011513	420674
ENSGALG00000013921	426309
ENSGALG00000011517	420675
ENSGALG00000011521	100857278
ENSGALG00000011523	374134
ENSGALG00000010993	
ENSGALG00000018929	
ENSGALG00000011000	421517
ENSGALG00000026833	425985
ENSGALG00000011003	421518
ENSGALG00000011527	428447
ENSGALG00000011005	421519
ENSGALG00000011006	
ENSGALG00000011008	
ENSGALG00000011013	428587
ENSGALG00000011530	420676
ENSGALG00000011535	420677
ENSGALG00000027855	420678
ENSGALG00000027076	420679
ENSGALG00000011539	776372
ENSGALG00000011015	428588
ENSGALG00000023119	
ENSGALG00000026561	
ENSGALG00000011025	421523
ENSGALG00000011542	420681
ENSGALG00000011550	420682
ENSGALG00000011556	420683
ENSGALG00000004885	415431
ENSGALG00000027999	100859633
ENSGALG00000004905	415432
ENSGALG00000011034	421526
ENSGALG00000011034	100859597
ENSGALG00000011056	768374
ENSGALG00000004945	415433
ENSGALG00000004954	769338
ENSGALG00000004960	373992
ENSGALG00000011065	421530
ENSGALG00000011070	421531
ENSGALG00000025738	428589
ENSGALG00000011083	421532
ENSGALG00000011084	421533
ENSGALG00000005642	
ENSGALG00000011086	421534
ENSGALG00000005011	
ENSGALG00000011091	421535
ENSGALG00000011096	421537
ENSGALG00000011567	
ENSGALG00000023791	
ENSGALG00000003188	
ENSGALG00000003212	419914
ENSGALG00000004984	415435
ENSGALG00000011098	421538
ENSGALG00000011101	421539
ENSGALG00000003226	419915
ENSGALG00000011106	421540
ENSGALG00000003228	419916
ENSGALG00000011111	
ENSGALG00000011114	421542
ENSGALG00000011117	421543
ENSGALG00000011136	421544
ENSGALG00000026440	100857570
ENSGALG00000026440	100857894
ENSGALG00000026440	100858786
ENSGALG00000026440	100859055
ENSGALG00000028932	
ENSGALG00000011574	428449
ENSGALG00000003247	419917
ENSGALG00000011580	428450
ENSGALG00000003361	768535
ENSGALG00000023781	419920
ENSGALG00000023780	768582
ENSGALG00000003375	
ENSGALG00000000404	430917
ENSGALG00000026600	768787
ENSGALG00000011152	421545
ENSGALG00000011155	421546
ENSGALG00000011157	100857188
ENSGALG00000011595	420684
ENSGALG00000011598	
ENSGALG00000013110	769743
ENSGALG00000013110	776146
ENSGALG00000020009	
ENSGALG00000011163	
ENSGALG00000011169	421550
ENSGALG00000011603	420686
ENSGALG00000011171	395995
ENSGALG00000011613	420687
ENSGALG00000011174	421551
ENSGALG00000013789	415596
ENSGALG00000011180	
ENSGALG00000028158	415439
ENSGALG00000005673	770318
ENSGALG00000005682	415441
ENSGALG00000011182	395820
ENSGALG00000011186	421553
ENSGALG00000028580	
ENSGALG00000011189	421555
ENSGALG00000003379	419921
ENSGALG00000003379	100859031
ENSGALG00000003404	419922
ENSGALG00000005703	415444
ENSGALG00000011192	100857350
ENSGALG00000011654	776390
ENSGALG00000011193	421557
ENSGALG00000011195	
ENSGALG00000028489	428272
ENSGALG00000011200	414837
ENSGALG00000011678	420688
ENSGALG00000011205	421559
ENSGALG00000003435	395690
ENSGALG00000003447	419923
ENSGALG00000005736	415447
ENSGALG00000005723	415445
ENSGALG00000021253	415448
ENSGALG00000011273	421560
ENSGALG00000005758	415450
ENSGALG00000011287	395933
ENSGALG00000028262	
ENSGALG00000003461	419925
ENSGALG00000011288	421561
ENSGALG00000023451	427502
ENSGALG00000011296	421562
ENSGALG00000011299	421563
ENSGALG00000011329	421564
ENSGALG00000003474	419926
ENSGALG00000011341	421565
ENSGALG00000011344	421566
ENSGALG00000011345	421567
ENSGALG00000003467	419927
ENSGALG00000011418	769278
ENSGALG00000005894	415451
ENSGALG00000011423	421568
ENSGALG00000011426	421569
ENSGALG00000023440	415453
ENSGALG00000011473	421570
ENSGALG00000011483	428592
ENSGALG00000020005	769380
ENSGALG00000023436	415454
ENSGALG00000011489	395782
ENSGALG00000027751	
ENSGALG00000029173	417489
ENSGALG00000029173	100857800
ENSGALG00000009754	374044
ENSGALG00000026327	776048
ENSGALG00000029115	
ENSGALG00000011537	421574
ENSGALG00000003485	419928
ENSGALG00000025714	
ENSGALG00000011555	374204
ENSGALG00000028226	100857621
ENSGALG00000028226	100857738
ENSGALG00000011560	421576
ENSGALG00000011562	421577
ENSGALG00000027092	425308
ENSGALG00000027092	425597
ENSGALG00000027092	770673
ENSGALG00000027092	776718
ENSGALG00000027092	777290
ENSGALG00000027092	100857177
ENSGALG00000027092	100858884
ENSGALG00000011571	421578
ENSGALG00000020003	421579
ENSGALG00000003498	419929
ENSGALG00000019617	420689
ENSGALG00000001305	417489
ENSGALG00000001305	100857709
ENSGALG00000001305	100857800
ENSGALG00000011706	100859797
ENSGALG00000023763	419930
ENSGALG00000011707	414879
ENSGALG00000023435	395504
ENSGALG00000003519	419931
ENSGALG00000005992	415455
ENSGALG00000023760	395072
ENSGALG00000011703	420690
ENSGALG00000028886	428593
ENSGALG00000004293	421580
ENSGALG00000020002	421582
ENSGALG00000011709	420692
ENSGALG00000011712	
ENSGALG00000011713	
ENSGALG00000011725	420694
ENSGALG00000027271	
ENSGALG00000011615	421583
ENSGALG00000011579	421584
ENSGALG00000005996	427503
ENSGALG00000006002	415457
ENSGALG00000006008	415458
ENSGALG00000011732	420695
ENSGALG00000006010	415459
ENSGALG00000011737	428453
ENSGALG00000026607	415460
ENSGALG00000006020	415461
ENSGALG00000011810	420698
ENSGALG00000006027	415462
ENSGALG00000011621	395817
ENSGALG00000006036	415463
ENSGALG00000011624	428595
ENSGALG00000011836	420699
ENSGALG00000006041	427504
ENSGALG00000006045	395201
ENSGALG00000011625	421585
ENSGALG00000027787	100859792
ENSGALG00000006083	415464
ENSGALG00000006104	415465
ENSGALG00000006119	427505
ENSGALG00000006225	415467
ENSGALG00000011637	421586
ENSGALG00000006376	415470
ENSGALG00000026858	419932
ENSGALG00000021193	770108
ENSGALG00000003546	395814
ENSGALG00000011842	776411
ENSGALG00000003551	419933
ENSGALG00000003554	395130
ENSGALG00000006388	374270
ENSGALG00000011846	420700
ENSGALG00000003601	419934
ENSGALG00000027150	
ENSGALG00000027217	
ENSGALG00000022247	
ENSGALG00000021183	415471
ENSGALG00000028093	429793
ENSGALG00000028093	100859075
ENSGALG00000027486	
ENSGALG00000006403	415475
ENSGALG00000027895	
ENSGALG00000028307	
ENSGALG00000026611	100859277
ENSGALG00000028921	
ENSGALG00000006413	415476
ENSGALG00000021171	415478
ENSGALG00000011848	420701
ENSGALG00000028672	100858507
ENSGALG00000027504	
ENSGALG00000011877	420702
ENSGALG00000011659	421587
ENSGALG00000011660	421588
ENSGALG00000011661	374042
ENSGALG00000011663	
ENSGALG00000027921	768448
ENSGALG00000028073	100859511
ENSGALG00000028235	768448
ENSGALG00000028235	776048
ENSGALG00000028235	776208
ENSGALG00000028235	100272165
ENSGALG00000028235	100857120
ENSGALG00000028235	100858369
ENSGALG00000028235	100859574
ENSGALG00000011882	420703
ENSGALG00000018816	
ENSGALG00000012256	
ENSGALG00000011883	395386
ENSGALG00000011886	420704
ENSGALG00000012275	421611
ENSGALG00000012279	421612
ENSGALG00000011887	
ENSGALG00000012289	421613
ENSGALG00000012297	421614
ENSGALG00000012300	421616
ENSGALG00000012317	421618
ENSGALG00000012336	421620
ENSGALG00000011888	420706
ENSGALG00000028420	768744
ENSGALG00000012342	
ENSGALG00000012345	768809
ENSGALG00000006420	415479
ENSGALG00000012356	421622
ENSGALG00000006445	415481
ENSGALG00000011901	420708
ENSGALG00000006482	415482
ENSGALG00000012364	
ENSGALG00000012370	395778
ENSGALG00000012378	421626
ENSGALG00000006505	415483
ENSGALG00000006511	395673
ENSGALG00000006516	415484
ENSGALG00000012386	421627
ENSGALG00000021157	770352
ENSGALG00000006519	415485
ENSGALG00000006534	415486
ENSGALG00000023395	415487
ENSGALG00000006611	415488
ENSGALG00000012387	421628
ENSGALG00000011903	420709
ENSGALG00000012388	428607
ENSGALG00000023973	395532
ENSGALG00000011905	395964
ENSGALG00000019987	421629
ENSGALG00000012390	
ENSGALG00000012392	421631
ENSGALG00000011906	420713
ENSGALG00000012395	
ENSGALG00000012412	421633
ENSGALG00000023073	421634
ENSGALG00000012966	421635
ENSGALG00000012968	421636
ENSGALG00000026322	421637
ENSGALG00000011933	
ENSGALG00000012971	421639
ENSGALG00000012973	396099
ENSGALG00000026580	
ENSGALG00000011938	420714
ENSGALG00000027699	100858349
ENSGALG00000013505	421640
ENSGALG00000006631	
ENSGALG00000006635	415490
ENSGALG00000013604	396323
ENSGALG00000006641	404292
ENSGALG00000013607	421642
ENSGALG00000013609	421643
ENSGALG00000011940	414884
ENSGALG00000011941	420715
ENSGALG00000026034	395645
ENSGALG00000013616	421644
ENSGALG00000013625	421645
ENSGALG00000027159	421646
ENSGALG00000023058	
ENSGALG00000013635	
ENSGALG00000011942	420716
ENSGALG00000023069	428455
ENSGALG00000011949	428456
ENSGALG00000011951	395181
ENSGALG00000011952	420717
ENSGALG00000006658	415491
ENSGALG00000013647	428608
ENSGALG00000011954	420718
ENSGALG00000027634	769340
ENSGALG00000013659	428609
ENSGALG00000011955	420719
ENSGALG00000011960	428457
ENSGALG00000011968	420720
ENSGALG00000011972	395992
ENSGALG00000011973	
ENSGALG00000011975	420722
ENSGALG00000023054	
ENSGALG00000013683	
ENSGALG00000013689	421652
ENSGALG00000013695	421653
ENSGALG00000006676	415492
ENSGALG00000011980	428458
ENSGALG00000013710	421654
ENSGALG00000006689	415493
ENSGALG00000011995	420724
ENSGALG00000013727	421656
ENSGALG00000013732	421657
ENSGALG00000013733	769754
ENSGALG00000012043	420725
ENSGALG00000013736	421658
ENSGALG00000013737	421659
ENSGALG00000019979	421660
ENSGALG00000006702	415494
ENSGALG00000012002	420726
ENSGALG00000013741	
ENSGALG00000012046	
ENSGALG00000021135	415495
ENSGALG00000006725	395798
ENSGALG00000013742	395701
ENSGALG00000013747	421662
ENSGALG00000013750	421663
ENSGALG00000013751	769878
ENSGALG00000013754	
ENSGALG00000013756	421665
ENSGALG00000012051	428460
ENSGALG00000013765	421666
ENSGALG00000027461	100858178
ENSGALG00000027581	
ENSGALG00000027892	100859074
ENSGALG00000000308	770490
ENSGALG00000028624	395439
ENSGALG00000014229	426452
ENSGALG00000006736	415496
ENSGALG00000028695	426253
ENSGALG00000006750	415497
ENSGALG00000006777	415498
ENSGALG00000027948	100857335
ENSGALG00000029010	
ENSGALG00000012054	776499
ENSGALG00000012057	420728
ENSGALG00000013768	
ENSGALG00000013773	421668
ENSGALG00000006782	415499
ENSGALG00000012060	420729
ENSGALG00000013777	421669
ENSGALG00000019976	421670
ENSGALG00000013780	421671
ENSGALG00000028642	
ENSGALG00000013795	
ENSGALG00000012066	420730
ENSGALG00000013803	421673
ENSGALG00000006793	396081
ENSGALG00000013810	421674
ENSGALG00000012069	420731
ENSGALG00000012073	420732
ENSGALG00000012078	428461
ENSGALG00000013813	428610
ENSGALG00000026338	
ENSGALG00000013818	395399
ENSGALG00000013822	395515
ENSGALG00000013824	421677
ENSGALG00000013826	770205
ENSGALG00000013829	
ENSGALG00000006819	427507
ENSGALG00000013834	421679
ENSGALG00000026981	421680
ENSGALG00000013846	421681
ENSGALG00000006840	415502
ENSGALG00000012083	420733
ENSGALG00000019607	420734
ENSGALG00000012093	420735
ENSGALG00000012097	420737
ENSGALG00000027207	421682
ENSGALG00000027536	421683
ENSGALG00000013861	421684
ENSGALG00000013865	421685
ENSGALG00000027704	
ENSGALG00000013868	
ENSGALG00000026112	
ENSGALG00000006859	427508
ENSGALG00000013869	
ENSGALG00000006871	415504
ENSGALG00000006882	414336
ENSGALG00000012104	420738
ENSGALG00000028522	428614
ENSGALG00000013874	421687
ENSGALG00000006887	415505
ENSGALG00000006949	415507
ENSGALG00000013892	421688
ENSGALG00000013900	421689
ENSGALG00000013912	421690
ENSGALG00000013935	100858086
ENSGALG00000012110	420739
ENSGALG00000027639	395214
ENSGALG00000006981	426324
ENSGALG00000007000	386585
ENSGALG00000012116	420740
ENSGALG00000021875	
ENSGALG00000007012	415509
ENSGALG00000007016	415511
ENSGALG00000012138	420741
ENSGALG00000019967	421691
ENSGALG00000012149	420742
ENSGALG00000007022	
ENSGALG00000007039	395889
ENSGALG00000013941	421692
ENSGALG00000013951	421693
ENSGALG00000013956	396244
ENSGALG00000012151	373943
ENSGALG00000013962	421694
ENSGALG00000013969	421695
ENSGALG00000012158	420743
ENSGALG00000013971	395133
ENSGALG00000012164	428462
ENSGALG00000013980	421696
ENSGALG00000013981	395517
ENSGALG00000029024	421697
ENSGALG00000013987	395716
ENSGALG00000013990	421698
ENSGALG00000019961	421699
ENSGALG00000012184	420744
ENSGALG00000013992	
ENSGALG00000012188	420745
ENSGALG00000013993	421702
ENSGALG00000002930	426930
ENSGALG00000012192	395080
ENSGALG00000002911	395333
ENSGALG00000002911	777223
ENSGALG00000012193	395652
ENSGALG00000029004	
ENSGALG00000002909	374135
ENSGALG00000002896	426929
ENSGALG00000019605	420747
ENSGALG00000002869	426928
ENSGALG00000002787	426927
ENSGALG00000012195	420748
ENSGALG00000012202	420749
ENSGALG00000012205	420750
ENSGALG00000007048	395599
ENSGALG00000007057	415512
ENSGALG00000012209	420751
ENSGALG00000012224	420752
ENSGALG00000002732	426926
ENSGALG00000007107	
ENSGALG00000002736	
ENSGALG00000014004	
ENSGALG00000014006	100857189
ENSGALG00000014009	
ENSGALG00000007100	395670
ENSGALG00000007092	427510
ENSGALG00000007069	415515
ENSGALG00000012226	420753
ENSGALG00000012235	420754
ENSGALG00000012238	420757
ENSGALG00000023015	769034
ENSGALG00000014013	421706
ENSGALG00000014014	
ENSGALG00000019958	100857259
ENSGALG00000014783	421711
ENSGALG00000012258	420758
ENSGALG00000014821	769224
ENSGALG00000014823	421712
ENSGALG00000014825	421713
ENSGALG00000014827	
ENSGALG00000014828	769021
ENSGALG00000026820	425313
ENSGALG00000014829	421715
ENSGALG00000012266	
ENSGALG00000027454	
ENSGALG00000014831	378793
ENSGALG00000027628	769579
ENSGALG00000014834	
ENSGALG00000019602	
ENSGALG00000023030	
ENSGALG00000012286	420761
ENSGALG00000014841	421719
ENSGALG00000012301	420762
ENSGALG00000014624	426648
ENSGALG00000014843	374049
ENSGALG00000013651	
ENSGALG00000014844	
ENSGALG00000014848	421721
ENSGALG00000028584	
ENSGALG00000014853	428616
ENSGALG00000014864	776223
ENSGALG00000014866	396246
ENSGALG00000007112	430374
ENSGALG00000027036	769402
ENSGALG00000007115	415518
ENSGALG00000014868	421722
ENSGALG00000021874	
ENSGALG00000012303	420763
ENSGALG00000007129	395389
ENSGALG00000012306	420764
ENSGALG00000014870	421724
ENSGALG00000012309	
ENSGALG00000012310	420765
ENSGALG00000012316	420766
ENSGALG00000026533	
ENSGALG00000014873	395278
ENSGALG00000014876	
ENSGALG00000014878	421726
ENSGALG00000007141	415520
ENSGALG00000026468	415521
ENSGALG00000007162	415522
ENSGALG00000023024	776599
ENSGALG00000012324	
ENSGALG00000014881	421727
ENSGALG00000014883	100857742
ENSGALG00000026371	
ENSGALG00000007170	415523
ENSGALG00000012327	396361
ENSGALG00000012329	420769
ENSGALG00000012332	420770
ENSGALG00000012333	420771
ENSGALG00000019598	420772
ENSGALG00000007238	395454
ENSGALG00000012337	420773
ENSGALG00000014887	723780
ENSGALG00000012346	420774
ENSGALG00000007248	
ENSGALG00000014888	100858725
ENSGALG00000012351	420775
ENSGALG00000014892	100857774
ENSGALG00000027583	396378
ENSGALG00000029011	770279
ENSGALG00000012352	420776
ENSGALG00000019943	421732
ENSGALG00000012353	
ENSGALG00000014899	421733
ENSGALG00000012354	776358
ENSGALG00000012360	420779
ENSGALG00000012363	396494
ENSGALG00000014900	428618
ENSGALG00000014902	770364
ENSGALG00000014907	421734
ENSGALG00000023340	
ENSGALG00000014913	396192
ENSGALG00000007252	415525
ENSGALG00000013107	776639
ENSGALG00000012369	
ENSGALG00000012389	
ENSGALG00000012391	
ENSGALG00000014917	421735
ENSGALG00000012402	420783
ENSGALG00000012405	420784
ENSGALG00000014918	421737
ENSGALG00000012415	420785
ENSGALG00000027575	420786
ENSGALG00000012433	420788
ENSGALG00000007262	415526
ENSGALG00000012435	420789
ENSGALG00000012437	408027
ENSGALG00000012439	420790
ENSGALG00000012447	
ENSGALG00000012450	428471
ENSGALG00000014925	428620
ENSGALG00000019941	100857953
ENSGALG00000012451	420793
ENSGALG00000014937	421738
ENSGALG00000014940	421739
ENSGALG00000007289	415527
ENSGALG00000012463	
ENSGALG00000021830	
ENSGALG00000012497	420797
ENSGALG00000014950	421740
ENSGALG00000014953	421741
ENSGALG00000014955	421742
ENSGALG00000028539	421743
ENSGALG00000014961	769904
ENSGALG00000014962	421744
ENSGALG00000014963	421745
ENSGALG00000012508	420798
ENSGALG00000014964	421746
ENSGALG00000012514	
ENSGALG00000014965	100858979
ENSGALG00000012515	420800
ENSGALG00000014979	421747
ENSGALG00000026594	428621
ENSGALG00000014991	395635
ENSGALG00000012517	420801
ENSGALG00000021027	415528
ENSGALG00000015001	421749
ENSGALG00000015017	421750
ENSGALG00000019934	770827
ENSGALG00000015022	396294
ENSGALG00000012519	428472
ENSGALG00000012616	
ENSGALG00000015026	421752
ENSGALG00000007333	
ENSGALG00000015033	428622
ENSGALG00000007349	415530
ENSGALG00000015035	428623
ENSGALG00000015040	421753
ENSGALG00000015043	428624
ENSGALG00000021024	415531
ENSGALG00000015044	421754
ENSGALG00000015049	421755
ENSGALG00000015051	421756
ENSGALG00000015055	421757
ENSGALG00000007353	415532
ENSGALG00000012617	374094
ENSGALG00000007358	415533
ENSGALG00000012626	420804
ENSGALG00000012634	420805
ENSGALG00000012636	420806
ENSGALG00000012641	420807
ENSGALG00000015057	770953
ENSGALG00000015060	
ENSGALG00000021020	395368
